Project,BugID,Filename,Method name,Path,Exception,Label
Cassandra,HBASE-10026,HBaseAdmin.java,createTable,org.apache.hadoop.hbase.client.HBaseAdmin,RegionOfflineException,Helpful
Cassandra,HBASE-10029,Native Method,invoke0,sun.reflect.NativeMethodAccessorImpl,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,NativeMethodAccessorImpl.java,invoke,sun.reflect.NativeMethodAccessorImpl,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,DelegatingMethodAccessorImpl.java,invoke,sun.reflect.DelegatingMethodAccessorImpl,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,Method.java,invoke,java.lang.reflect.Method,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,HFileSystem.java,invoke,org.apache.hadoop.hbase.fs.HFileSystem$1,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,Unknown Source,close,$Proxy16,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,RPC.java,stopProxy,org.apache.hadoop.ipc.RPC,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,DFSClient.java,closeConnectionToNamenode,org.apache.hadoop.hdfs.DFSClient,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,DFSClient.java,close,org.apache.hadoop.hdfs.DFSClient,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,DistributedFileSystem.java,close,org.apache.hadoop.hdfs.DistributedFileSystem,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,FileSystem.java,closeAll,org.apache.hadoop.fs.FileSystem$Cache,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,FileSystem.java,run,org.apache.hadoop.fs.FileSystem$Cache$ClientFinalizer,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10029,ShutdownHookManager.java,run,org.apache.hadoop.util.ShutdownHookManager$1,HadoopIllegalArgumentException,Helpful
Cassandra,HBASE-10073,LoggerFactory.java,<clinit>,org.slf4j.LoggerFactory,IllegalAccessError,Misleading
Cassandra,HBASE-10078,URLClassLoader.java,run,java.net.URLClassLoader$1,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Native Method,doPrivileged,java.security.AccessController,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,URLClassLoader.java,findClass,java.net.URLClassLoader,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,ClassLoader.java,loadClass,java.lang.ClassLoader,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Launcher.java,loadClass,sun.misc.Launcher$AppClassLoader,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Native Method,forName0,java.lang.Class,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Class.java,forName,java.lang.Class,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Configuration.java,getClassByName,org.apache.hadoop.conf.Configuration,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,HbaseObjectWritable.java,getClassByName,org.apache.hadoop.hbase.io.HbaseObjectWritable,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,HbaseObjectWritable.java,readObject,org.apache.hadoop.hbase.io.HbaseObjectWritable,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,FilterList.java,readFields,org.apache.hadoop.hbase.filter.FilterList,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Get.java,readFields,org.apache.hadoop.hbase.client.Get,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Action.java,readFields,org.apache.hadoop.hbase.client.Action,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,MultiAction.java,readFields,org.apache.hadoop.hbase.client.MultiAction,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,Invocation.java,readFields,org.apache.hadoop.hbase.ipc.Invocation,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,HBaseServer.java,processData,org.apache.hadoop.hbase.ipc.HBaseServer$Connection,ClassNotFoundException,Misleading
Cassandra,HBASE-10078,HBaseServer.java,readAndProcess,org.apache.hadoop.hbase.ipc.HBaseServer$Connection,ClassNotFoundException,Misleading
