Project,BugID,Filename,Path,Method name,,Exception,Label,,,Filename,,Method name,Exception
Hadoop,HADOOP-6941,ClassLoader.java,java.lang.ClassLoader,loadClass,,LoginException,,,,Configuration.java,,listStatus,
Hadoop,HADOOP-6941,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,LoginException,,,,ProxyFileSystem.java,,getDirectoryContents,
Hadoop,HADOOP-6941,ClassLoader.java,java.lang.ClassLoader,loadClassHelper,,LoginException,,,,FileUtil.java,,getDeclaredMethod,
Hadoop,HADOOP-6941,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,getLoginUser,,LoginException,,,,TestViewFsTrash.java,,testFilterFileSystem,
Hadoop,HADOOP-6941,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,getCurrentUser,,LoginException,,,,InodeTree.java,,execute,
Hadoop,HADOOP-6941,FileSystem.java,org.apache.hadoop.fs.FileSystem$Cache$Key,<init>,,LoginException,,,,ViewFileSystem.java,,executeTestSet,
Hadoop,HADOOP-6941,FileSystem.java,org.apache.hadoop.fs.FileSystem$Cache,get,,LoginException,,,,FSMainOperationsBaseTest.java,,execute,
Hadoop,HADOOP-6941,JobConf.java,org.apache.hadoop.mapred.JobConf,getWorkingDirectory,,LoginException,,,,TestFSMainOperationsLocalFileSystem.java,,run,
Hadoop,HADOOP-6941,ClassLoader.java,java.lang.ClassLoader,loadLibraryWithPath,,LoginException,,,,Proxy.java,,runSuitesInProcess,
Hadoop,HADOOP-6941,ClassLoader.java,java.lang.ClassLoader,loadLibraryWithClassLoader,,LoginException,,,,EditLogBackupOutputStream.java,,main,
Hadoop,HADOOP-6941,System.java,java.lang.System,loadLibrary,,LoginException,,,,JournalSet.java,,defineClass1,
Hadoop,HADOOP-6941,UnixSystem.java,com.sun.security.auth.module.UnixSystem,<init>,,LoginException,,,,FSEditLog.java,,defineClassCond,
Hadoop,HADOOP-6941,UnixLoginModule.java,com.sun.security.auth.module.UnixLoginModule,login,,LoginException,,,,FSNamesystem.java,,defineClass,
Hadoop,HADOOP-6941,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,LoginException,,,,NameNodeRpcServer.java,,defineClass,
Hadoop,HADOOP-6941,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,LoginException,,,,NamenodeProtocolServerSideTranslatorPB.java,,defineClass,
Hadoop,HADOOP-6941,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,LoginException,,,,NamenodeProtocolProtos.java,,access$000,
Hadoop,HADOOP-6941,Method.java,java.lang.reflect.Method,invoke,,LoginException,,,,ProtobufRpcEngine.java,,initialize,
Hadoop,HADOOP-6941,LoginContext.java,javax.security.auth.login.LoginContext,invoke,,LoginException,,,,RPC.java,,setConfiguration,
Hadoop,HADOOP-6941,LoginContext.java,javax.security.auth.login.LoginContext,access$000,,LoginException,,,,Server.java,,main,
Hadoop,HADOOP-6941,LoginContext.java,javax.security.auth.login.LoginContext$5,run,,LoginException,,,,LauncherMapper.java,,<init>,
Hadoop,HADOOP-6941,AccessController.java,java.security.AccessController,doPrivileged,,LoginException,,,,Runtime.java,,<init>,
Hadoop,HADOOP-6941,LoginContext.java,javax.security.auth.login.LoginContext,invokeCreatorPriv,,LoginException,,,,LauncherMapper.java,,<clinit>,
Hadoop,HADOOP-6941,LoginContext.java,javax.security.auth.login.LoginContext,login,,LoginException,,,,YarnChild.java,,_fromType,
Hadoop,HADOOP-6941,FileOutputFormat.java,org.apache.hadoop.mapred.FileOutputFormat,setOutputPath,,LoginException,,,,YarnChild.java,,type,
Hadoop,HADOOP-6941,Unknown Source,com.gce.mapreduce.dataimport.hbase.HBaseImportable,configureOutput,,LoginException,,,,,,<clinit>,
Hadoop,HADOOP-6941,Unknown Source,com.gce.mapreduce.dataimport.Main,main,,LoginException,,,,,,testDumpConfiguration,
Hadoop,HADOOP-6947,Krb5LoginModule.java,com.sun.security.auth.module.Krb5LoginModule,promptForPass,,LoginException,,,,,,newInstance,
Hadoop,HADOOP-6989,MapFile.java,org.apache.hadoop.io.MapFile$Writer,<init>,,IllegalArgumentException,,,,,,newInstance,
Hadoop,HADOOP-6989,SetFile.java,org.apache.hadoop.io.SetFile$Writer,<init>,,IllegalArgumentException,,,,,,readObject,
Hadoop,HADOOP-6989,TestSetFile.java,org.apache.hadoop.io.TestSetFile,writeTest,,IllegalArgumentException,,,,,,readFields,
Hadoop,HADOOP-6989,TestSetFile.java,org.apache.hadoop.io.TestSetFile,testSetFile,,IllegalArgumentException,,,,,,processData,
Hadoop,HADOOP-7045,TestDU.java,org.apache.hadoop.fs.TestDU,testDU,,AssertionFailedError,,,,,,processOneRpc,
Hadoop,HADOOP-7327,FileSystem.java,org.apache.hadoop.fs.FileSystem,listStatus,,NullPointerException,,,,,,readAndProcess,
Hadoop,HADOOP-7327,ChecksumFileSystem.java,org.apache.hadoop.fs.ChecksumFileSystem,listStatus,,NullPointerException,,,,,,doRead,
Hadoop,HADOOP-7327,PathData.java,org.apache.hadoop.fs.shell.PathData,getDirectoryContents,,NullPointerException,,,,,,run,
Hadoop,HADOOP-7523,Class.java,java.lang.Class,getDeclaredMethod,,NoSuchMethodException,,,,,,getConstructor0,
Hadoop,HADOOP-7523,TestFilterFileSystem.java,org.apache.hadoop.fs.TestFilterFileSystem,testFilterFileSystem,,NoSuchMethodException,,,,,,getDeclaredConstructor,
Hadoop,HADOOP-7523,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NoSuchMethodException,,,,,,getPathDataForChild,
Hadoop,HADOOP-7523,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NoSuchMethodException,,,,,,processPaths,
Hadoop,HADOOP-7523,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NoSuchMethodException,,,,,,recursePath,
Hadoop,HADOOP-7523,Method.java,java.lang.reflect.Method,invoke,,NoSuchMethodException,,,,,,processPaths,
Hadoop,HADOOP-7523,TestCase.java,junit.framework.TestCase,runTest,,NoSuchMethodException,,,,,,processPathArgument,
Hadoop,HADOOP-7523,TestCase.java,junit.framework.TestCase,runBare,,NoSuchMethodException,,,,,,processArgument,
Hadoop,HADOOP-7523,TestResult.java,junit.framework.TestResult$1,protect,,NoSuchMethodException,,,,,,processArguments,
Hadoop,HADOOP-7523,TestResult.java,junit.framework.TestResult,runProtected,,NoSuchMethodException,,,,,,processArguments,
Hadoop,HADOOP-7523,TestResult.java,junit.framework.TestResult,run,,NoSuchMethodException,,,,,,processRawArguments,
Hadoop,HADOOP-7523,TestCase.java,junit.framework.TestCase,run,,NoSuchMethodException,,,,,,run,
Hadoop,HADOOP-7523,TestSuite.java,junit.framework.TestSuite,runTest,,NoSuchMethodException,,,,,,run,
Hadoop,HADOOP-7523,TestSuite.java,junit.framework.TestSuite,run,,NoSuchMethodException,,,,,,run,
Hadoop,HADOOP-7523,JUnit38ClassRunner.java,org.junit.internal.runners.JUnit38ClassRunner,run,,NoSuchMethodException,,,,,,main,
Hadoop,HADOOP-7523,JUnit4TestSet.java,org.apache.maven.surefire.junit4.JUnit4TestSet,execute,,NoSuchMethodException,,,,,,qualifySymlinkTarget,
Hadoop,HADOOP-7523,AbstractDirectoryTestSuite.java,org.apache.maven.surefire.suite.AbstractDirectoryTestSuite,executeTestSet,,NoSuchMethodException,,,,,,access$000,
Hadoop,HADOOP-7523,AbstractDirectoryTestSuite.java,org.apache.maven.surefire.suite.AbstractDirectoryTestSuite,execute,,NoSuchMethodException,,,,,,next,
Hadoop,HADOOP-7523,Surefire.java,org.apache.maven.surefire.Surefire,run,,NoSuchMethodException,,,,,,resolve,
Hadoop,HADOOP-7523,SurefireBooter.java,org.apache.maven.surefire.booter.SurefireBooter,runSuitesInProcess,,NoSuchMethodException,,,,,,getFileLinkStatus,
Hadoop,HADOOP-7523,SurefireBooter.java,org.apache.maven.surefire.booter.SurefireBooter,main,,NoSuchMethodException,,,,,,checkFileLinkStatus,
Hadoop,HADOOP-7563,Native Method,java.lang.ClassLoader,defineClass1,,ClassNotFoundException,,,,,,testgetFileLinkStatus,
Hadoop,HADOOP-7563,ClassLoader.java,java.lang.ClassLoader,defineClassCond,,ClassNotFoundException,,,,,,<init>,
Hadoop,HADOOP-7563,ClassLoader.java,java.lang.ClassLoader,defineClass,,ClassNotFoundException,,,,,,createRemoteUser,
Hadoop,HADOOP-7563,SecureClassLoader.java,java.security.SecureClassLoader,defineClass,,ClassNotFoundException,,,,,,runOperations,
Hadoop,HADOOP-7563,URLClassLoader.java,java.net.URLClassLoader,defineClass,,ClassNotFoundException,,,,,,generateEdits,
Hadoop,HADOOP-7563,URLClassLoader.java,java.net.URLClassLoader,access$000,,ClassNotFoundException,,,,,,testGenerated,
Hadoop,HADOOP-7563,URLClassLoader.java,java.net.URLClassLoader$1,run,,ClassNotFoundException,,,,,,start,
Hadoop,HADOOP-7563,Native Method,java.security.AccessController,doPrivileged,,ClassNotFoundException,,,,,,start,
Hadoop,HADOOP-7563,URLClassLoader.java,java.net.URLClassLoader,findClass,,ClassNotFoundException,,,,,,start,
Hadoop,HADOOP-7563,ClassLoader.java,java.lang.ClassLoader,loadClass,,ClassNotFoundException,,,,,,main,
Hadoop,HADOOP-7563,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,ClassNotFoundException,,,,,,registerNodeManager,
Hadoop,HADOOP-7563,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,initialize,,ClassNotFoundException,,,,,,registerWithRM,
Hadoop,HADOOP-7563,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,setConfiguration,,ClassNotFoundException,,,,,,invoke,
Hadoop,HADOOP-7563,NameNode.java,org.apache.hadoop.hdfs.server.namenode.NameNode,initialize,,ClassNotFoundException,,,,,,registerNodeManager,
Hadoop,HADOOP-7563,NameNode.java,org.apache.hadoop.hdfs.server.namenode.NameNode,<init>,,ClassNotFoundException,,,,,,wrapException,
Hadoop,HADOOP-7563,NameNode.java,org.apache.hadoop.hdfs.server.namenode.NameNode,createNameNode,,ClassNotFoundException,,,,,,run,
Hadoop,HADOOP-7563,NameNode.java,org.apache.hadoop.hdfs.server.namenode.NameNode,main,,ClassNotFoundException,,,,,,doAs,
Hadoop,HADOOP-7606,TypeBase.java,org.codehaus.jackson.map.type.TypeBase,<init>,,NoSuchMethodError,,,,,,handleSaslConnectionFailure,
Hadoop,HADOOP-7606,SimpleType.java,org.codehaus.jackson.map.type.SimpleType,<init>,,NoSuchMethodError,,,,,,setupIOstreams,
Hadoop,HADOOP-7606,TypeBindings.java,org.codehaus.jackson.map.type.TypeBindings,<clinit>,,NoSuchMethodError,,,,,,access$2000,
Hadoop,HADOOP-7606,TypeFactory.java,org.codehaus.jackson.map.type.TypeFactory,_fromType,,NoSuchMethodError,,,,,,getConnection,
Hadoop,HADOOP-7606,TypeFactory.java,org.codehaus.jackson.map.type.TypeFactory,type,,NoSuchMethodError,,,,,,evaluateChallenge,
Hadoop,HADOOP-7606,ObjectMapper.java,org.codehaus.jackson.map.ObjectMapper,<clinit>,,NoSuchMethodError,,,,,,saslConnect,
Hadoop,HADOOP-7606,TestConfiguration.java,org.apache.hadoop.conf.TestConfiguration,testDumpConfiguration,,NoSuchMethodError,,,,,,setupSaslConnection,
Hadoop,HADOOP-7606,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,,NoSuchMethodError,,,,,,access$1200,
Hadoop,HADOOP-7606,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,,NoSuchMethodError,,,,,,initSecContext,
Hadoop,HADOOP-7606,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,,NoSuchMethodError,,,,,,initSecContext,
Hadoop,HADOOP-7606,Method.java,java.lang.reflect.Method,invoke,,NoSuchMethodError,,,,,,<init>,
Hadoop,HADOOP-7606,TestCase.java,junit.framework.TestCase,runTest,,NoSuchMethodError,,,,,,getReply,
Hadoop,HADOOP-7606,TestCase.java,junit.framework.TestCase,runBare,,NoSuchMethodError,,,,,,serviceCreds,
Hadoop,HADOOP-7606,TestResult.java,junit.framework.TestResult$1,protect,,NoSuchMethodError,,,,,,acquireServiceCreds,
Hadoop,HADOOP-7606,TestResult.java,junit.framework.TestResult,runProtected,,NoSuchMethodError,,,,,,acquireServiceCreds,
Hadoop,HADOOP-7606,TestResult.java,junit.framework.TestResult,run,,NoSuchMethodError,,,,,,init,
Hadoop,HADOOP-7606,TestCase.java,junit.framework.TestCase,run,,NoSuchMethodError,,,,,,init,
Hadoop,HADOOP-7606,TestSuite.java,junit.framework.TestSuite,runTest,,NoSuchMethodError,,,,,,<init>,
Hadoop,HADOOP-7606,TestSuite.java,junit.framework.TestSuite,run,,NoSuchMethodError,,,,,,fail,
Hadoop,HADOOP-7606,JUnit38ClassRunner.java,org.junit.internal.runners.JUnit38ClassRunner,run,,NoSuchMethodError,,,,,,failNotEquals,
Hadoop,HADOOP-7606,JUnit4TestSet.java,org.apache.maven.surefire.junit4.JUnit4TestSet,execute,,NoSuchMethodError,,,,,,assertEquals,
Hadoop,HADOOP-7606,AbstractDirectoryTestSuite.java,org.apache.maven.surefire.suite.AbstractDirectoryTestSuite,executeTestSet,,NoSuchMethodError,,,,,,checkSkip,
Hadoop,HADOOP-7606,AbstractDirectoryTestSuite.java,org.apache.maven.surefire.suite.AbstractDirectoryTestSuite,execute,,NoSuchMethodError,,,,,,testChecker,
Hadoop,HADOOP-7606,Surefire.java,org.apache.maven.surefire.Surefire,run,,NoSuchMethodError,,,,,,loadResource,
Hadoop,HADOOP-7606,SurefireBooter.java,org.apache.maven.surefire.booter.SurefireBooter,runSuitesInProcess,,NoSuchMethodError,,,,,,loadResources,
Hadoop,HADOOP-7606,SurefireBooter.java,org.apache.maven.surefire.booter.SurefireBooter,main,,NoSuchMethodError,,,,,,getProps,
Hadoop,HADOOP-7629,ReflectionUtils.java,org.apache.hadoop.util.ReflectionUtils,newInstance,,NoSuchMethodException,,,,,,set,
Hadoop,HADOOP-7629,WritableFactories.java,org.apache.hadoop.io.WritableFactories,newInstance,,NoSuchMethodException,,,,,,getDefaultBlockSize,
Hadoop,HADOOP-7629,ObjectWritable.java,org.apache.hadoop.io.ObjectWritable,readObject,,NoSuchMethodException,,,,,,getFileStatus,
Hadoop,HADOOP-7629,RPC.java,org.apache.hadoop.ipc.RPC$Invocation,readFields,,NoSuchMethodException,,,,,,getFileStatus,
Hadoop,HADOOP-7629,Server.java,org.apache.hadoop.ipc.Server$Connection,processData,,NoSuchMethodException,,,,,,getFileStatus,
Hadoop,HADOOP-7629,Server.java,org.apache.hadoop.ipc.Server$Connection,processOneRpc,,NoSuchMethodException,,,,,,exists,
Hadoop,HADOOP-7629,Server.java,org.apache.hadoop.ipc.Server$Connection,readAndProcess,,NoSuchMethodException,,,,,,checkDest,
Hadoop,HADOOP-7629,Server.java,org.apache.hadoop.ipc.Server$Listener,doRead,,NoSuchMethodException,,,,,,copy,
Hadoop,HADOOP-7629,Server.java,org.apache.hadoop.ipc.Server$Listener$Reader,run,,NoSuchMethodException,,,,,,testTrash,
Hadoop,HADOOP-7629,Class.java,java.lang.Class,getConstructor0,,NoSuchMethodException,,,,,,resolve,
Hadoop,HADOOP-7629,Class.java,java.lang.Class,getDeclaredConstructor,,NoSuchMethodException,,,,,,mkdirs,
Hadoop,HADOOP-7771,PathData.java,org.apache.hadoop.fs.shell.PathData,getPathDataForChild,,NullPointerException,,,,,,mkdirs,
Hadoop,HADOOP-7771,CommandWithDestination.java,org.apache.hadoop.fs.shell.CommandWithDestination,processPaths,,NullPointerException,,,,,,setUp,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,recursePath,,NullPointerException,,,,,,setUp,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,processPaths,,NullPointerException,,,,,,getInvocationHandler,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,processPathArgument,,NullPointerException,,,,,,abort,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,processArgument,,NullPointerException,,,,,,remove,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,processArguments,,NullPointerException,,,,,,releaseBackupStream,
Hadoop,HADOOP-7771,CommandWithDestination.java,org.apache.hadoop.fs.shell.CommandWithDestination,processArguments,,NullPointerException,,,,,,releaseBackupNode,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,processRawArguments,,NullPointerException,,,,,,errorReport,
Hadoop,HADOOP-7771,Command.java,org.apache.hadoop.fs.shell.Command,run,,NullPointerException,,,,,,errorReport,
Hadoop,HADOOP-7771,FsShell.java,org.apache.hadoop.fs.FsShell,run,,NullPointerException,,,,,,callBlockingMethod,
Hadoop,HADOOP-7771,ToolRunner.java,org.apache.hadoop.util.ToolRunner,run,,NullPointerException,,,,,,call,
Hadoop,HADOOP-7771,FsShell.java,org.apache.hadoop.fs.FsShell,main,,NullPointerException,,,,,,call,
Hadoop,HADOOP-7859,FileContext.java,org.apache.hadoop.fs.FileContext,qualifySymlinkTarget,,AssertionError,,,,,,run,
Hadoop,HADOOP-7859,FileContext.java,org.apache.hadoop.fs.FileContext,access$000,,AssertionError,,,,,,checkExit,
Hadoop,HADOOP-7859,FileContext.java,org.apache.hadoop.fs.FileContext$15,next,,AssertionError,,,,,,exit,
Hadoop,HADOOP-7859,FileContext.java,org.apache.hadoop.fs.FileContext$FSLinkResolver,resolve,,AssertionError,,,,,,exit,
Hadoop,HADOOP-7859,FileContext.java,org.apache.hadoop.fs.FileContext,getFileLinkStatus,,AssertionError,,,,,,main,
Hadoop,HADOOP-7859,FileContextTestHelper.java,org.apache.hadoop.fs.FileContextTestHelper,checkFileLinkStatus,,AssertionError,,,,,,map,
Hadoop,HADOOP-7859,ViewFsBaseTest.java,org.apache.hadoop.fs.viewfs.ViewFsBaseTest,testgetFileLinkStatus,,AssertionError,,,,,,runOldMapper,
Hadoop,HADOOP-7902,User.java,org.apache.hadoop.security.User,<init>,,IllegalArgumentException,,,,,,run,
Hadoop,HADOOP-7902,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,createRemoteUser,,IllegalArgumentException,,,,,,main,
Hadoop,HADOOP-7902,OfflineEditsViewerHelper.java,org.apache.hadoop.hdfs.server.namenode.OfflineEditsViewerHelper,runOperations,,IllegalArgumentException,,,,,,addToken,
Hadoop,HADOOP-7902,OfflineEditsViewerHelper.java,org.apache.hadoop.hdfs.server.namenode.OfflineEditsViewerHelper,generateEdits,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-7902,TestOfflineEditsViewer.java,org.apache.hadoop.hdfs.tools.offlineEditsViewer.TestOfflineEditsViewer,testGenerated,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-7988,NodeStatusUpdaterImpl.java,org.apache.hadoop.yarn.server.nodemanager.NodeStatusUpdaterImpl,start,,KrbException,,,,,,,
Hadoop,HADOOP-7988,CompositeService.java,org.apache.hadoop.yarn.service.CompositeService,start,,KrbException,,,,,,,
Hadoop,HADOOP-7988,NodeManager.java,org.apache.hadoop.yarn.server.nodemanager.NodeManager,start,,KrbException,,,,,,,
Hadoop,HADOOP-7988,NodeManager.java,org.apache.hadoop.yarn.server.nodemanager.NodeManager,main,,KrbException,,,,,,,
Hadoop,HADOOP-7988,ResourceTrackerPBClientImpl.java,org.apache.hadoop.yarn.server.api.impl.pb.client.ResourceTrackerPBClientImpl,registerNodeManager,,KrbException,,,,,,,
Hadoop,HADOOP-7988,NodeStatusUpdaterImpl.java,org.apache.hadoop.yarn.server.nodemanager.NodeStatusUpdaterImpl,registerWithRM,,KrbException,,,,,,,
Hadoop,HADOOP-7988,ProtoOverHadoopRpcEngine.java,org.apache.hadoop.yarn.ipc.ProtoOverHadoopRpcEngine$Invoker,invoke,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Unknown Source,$Proxy14,registerNodeManager,,KrbException,,,,,,,
Hadoop,HADOOP-7988,NetUtils.java,org.apache.hadoop.net.NetUtils,wrapException,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client,call,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection$1,run,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Native Method,java.security.AccessController,doPrivileged,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Subject.java,javax.security.auth.Subject,doAs,,KrbException,,,,,,,
Hadoop,HADOOP-7988,UserGroupInformation.java,org.apache.hadoop.security.UserGroupInformation,doAs,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection,handleSaslConnectionFailure,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection,setupIOstreams,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection,access$2000,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client,getConnection,,KrbException,,,,,,,
Hadoop,HADOOP-7988,GssKrb5Client.java,com.sun.security.sasl.gsskerb.GssKrb5Client,evaluateChallenge,,KrbException,,,,,,,
Hadoop,HADOOP-7988,SaslRpcClient.java,org.apache.hadoop.security.SaslRpcClient,saslConnect,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection,setupSaslConnection,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Client.java,org.apache.hadoop.ipc.Client$Connection,access$1200,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Krb5Context.java,sun.security.jgss.krb5.Krb5Context,initSecContext,,KrbException,,,,,,,
Hadoop,HADOOP-7988,GSSContextImpl.java,sun.security.jgss.GSSContextImpl,initSecContext,,KrbException,,,,,,,
Hadoop,HADOOP-7988,KrbTgsRep.java,sun.security.krb5.KrbTgsRep,<init>,,KrbException,,,,,,,
Hadoop,HADOOP-7988,KrbTgsReq.java,sun.security.krb5.KrbTgsReq,getReply,,KrbException,,,,,,,
Hadoop,HADOOP-7988,CredentialsUtil.java,sun.security.krb5.internal.CredentialsUtil,serviceCreds,,KrbException,,,,,,,
Hadoop,HADOOP-7988,CredentialsUtil.java,sun.security.krb5.internal.CredentialsUtil,acquireServiceCreds,,KrbException,,,,,,,
Hadoop,HADOOP-7988,Credentials.java,sun.security.krb5.Credentials,acquireServiceCreds,,KrbException,,,,,,,
Hadoop,HADOOP-7988,KDCRep.java,sun.security.krb5.internal.KDCRep,init,,KrbException,,,,,,,
Hadoop,HADOOP-7988,TGSRep.java,sun.security.krb5.internal.TGSRep,init,,KrbException,,,,,,,
Hadoop,HADOOP-7988,TGSRep.java,sun.security.krb5.internal.TGSRep,<init>,,KrbException,,,,,,,
Hadoop,HADOOP-7999,URLClassLoader.java,java.net.URLClassLoader$1,run,,ClassNotFoundException,,,,,,,
Hadoop,HADOOP-7999,Native Method,java.security.AccessController,doPrivileged,,ClassNotFoundException,,,,,,,
Hadoop,HADOOP-7999,URLClassLoader.java,java.net.URLClassLoader,findClass,,ClassNotFoundException,,,,,,,
Hadoop,HADOOP-7999,ClassLoader.java,java.lang.ClassLoader,loadClass,,ClassNotFoundException,,,,,,,
Hadoop,HADOOP-7999,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,ClassNotFoundException,,,,,,,
Hadoop,HADOOP-8006,Assert.java,junit.framework.Assert,fail,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8006,Assert.java,junit.framework.Assert,failNotEquals,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8006,Assert.java,junit.framework.Assert,assertEquals,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8006,TestFSInputChecker.java,org.apache.hadoop.hdfs.TestFSInputChecker,checkSkip,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8006,TestFSInputChecker.java,org.apache.hadoop.hdfs.TestFSInputChecker,testChecker,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8031,Configuration.java,org.apache.hadoop.conf.Configuration,loadResource,,RuntimeException,,,,,,,
Hadoop,HADOOP-8031,Configuration.java,org.apache.hadoop.conf.Configuration,loadResources,,RuntimeException,,,,,,,
Hadoop,HADOOP-8031,Configuration.java,org.apache.hadoop.conf.Configuration,getProps,,RuntimeException,,,,,,,
Hadoop,HADOOP-8031,Configuration.java,org.apache.hadoop.conf.Configuration,set,,RuntimeException,,,,,,,
Hadoop,HADOOP-8054,FileSystem.java,org.apache.hadoop.fs.FileSystem,getDefaultBlockSize,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,RawLocalFileSystem.java,org.apache.hadoop.fs.RawLocalFileSystem,getFileStatus,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,FilterFileSystem.java,org.apache.hadoop.fs.FilterFileSystem,getFileStatus,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,ProxyFileSystem.java,org.apache.hadoop.fs.ProxyFileSystem,getFileStatus,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,FileSystem.java,org.apache.hadoop.fs.FileSystem,exists,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,FileUtil.java,org.apache.hadoop.fs.FileUtil,checkDest,,NullPointerException,,,,,,,
Hadoop,HADOOP-8054,FileUtil.java,org.apache.hadoop.fs.FileUtil,copy,,NullPointerException,,,,,,,
Hadoop,HADOOP-8110,Assert.java,junit.framework.Assert,fail,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8110,Assert.java,junit.framework.Assert,failNotEquals,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8110,Assert.java,junit.framework.Assert,assertEquals,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8110,TestTrash.java,org.apache.hadoop.fs.TestTrash,trashShell,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8110,TestViewFsTrash.java,org.apache.hadoop.fs.viewfs.TestViewFsTrash,testTrash,,AssertionFailedError,,,,,,,
Hadoop,HADOOP-8129,InodeTree.java,org.apache.hadoop.fs.viewfs.InodeTree,resolve,,FileNotFoundException,,,,,,,
Hadoop,HADOOP-8129,ViewFileSystem.java,org.apache.hadoop.fs.viewfs.ViewFileSystem,mkdirs,,FileNotFoundException,,,,,,,
Hadoop,HADOOP-8129,FileSystem.java,org.apache.hadoop.fs.FileSystem,mkdirs,,FileNotFoundException,,,,,,,
Hadoop,HADOOP-8129,FSMainOperationsBaseTest.java,org.apache.hadoop.fs.FSMainOperationsBaseTest,setUp,,FileNotFoundException,,,,,,,
Hadoop,HADOOP-8129,TestFSMainOperationsLocalFileSystem.java,org.apache.hadoop.fs.viewfs.TestFSMainOperationsLocalFileSystem,setUp,,FileNotFoundException,,,,,,,
Hadoop,HADOOP-8202,Proxy.java,java.lang.reflect.Proxy,getInvocationHandler,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,EditLogBackupOutputStream.java,org.apache.hadoop.hdfs.server.namenode.EditLogBackupOutputStream,abort,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,JournalSet.java,org.apache.hadoop.hdfs.server.namenode.JournalSet,remove,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,FSEditLog.java,org.apache.hadoop.hdfs.server.namenode.FSEditLog,releaseBackupStream,,IllegalArgumentException,,,,,,,
Hadoop,HADOOP-8202,FSNamesystem.java,org.apache.hadoop.hdfs.server.namenode.FSNamesystem,releaseBackupNode,,IllegalArgumentException,,,,,,,
