Project,BugID,Filename,Method name,Path,Exception,Label
Hbase,HBASE-10,Native Method,socketAccept,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,PlainSocketImpl.java,accept,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,ServerSocket.java,implAccept,java.net.ServerSocket,ConnectException,Misleading
Hbase,HBASE-10,ServerSocket.java,accept,java.net.ServerSocket,ConnectException,Misleading
Hbase,HBASE-10,ThreadedServer.java,acceptSocket,org.mortbay.util.ThreadedServer,ConnectException,Misleading
Hbase,HBASE-10,ThreadedServer.java,run,org.mortbay.util.ThreadedServer$Acceptor,ConnectException,Misleading
Hbase,HBASE-10,Native Method,socketConnect,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,PlainSocketImpl.java,doConnect,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,PlainSocketImpl.java,connectToAddress,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,PlainSocketImpl.java,connect,java.net.PlainSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,SocksSocketImpl.java,connect,java.net.SocksSocketImpl,ConnectException,Misleading
Hbase,HBASE-10,Socket.java,connect,java.net.Socket,ConnectException,Misleading
Hbase,HBASE-10,Socket.java,<init>,java.net.Socket,ConnectException,Misleading
Hbase,HBASE-10,ThreadedServer.java,forceStop,org.mortbay.util.ThreadedServer$Acceptor,ConnectException,Misleading
Hbase,HBASE-10,ThreadedServer.java,stop,org.mortbay.util.ThreadedServer,ConnectException,Misleading
Hbase,HBASE-10,SocketListener.java,stop,org.mortbay.http.SocketListener,ConnectException,Misleading
Hbase,HBASE-10,HttpServer.java,doStop,org.mortbay.http.HttpServer,ConnectException,Misleading
Hbase,HBASE-10,Container.java,stop,org.mortbay.util.Container,ConnectException,Misleading
Hbase,HBASE-10,InfoServer.java,stop,org.apache.hadoop.hbase.util.InfoServer,ConnectException,Misleading
Hbase,HBASE-10,HRegionServer.java,run,org.apache.hadoop.hbase.HRegionServer,ConnectException,Misleading
Hbase,HBASE-10,Thread.java,run,java.lang.Thread,ConnectException,Misleading
